Source_ID,Source_Name,Target_ID,Target_Name,Type,Mutual
CHAR_035,Cush,CHAR_092,Elam,acquaintance,yes
CHAR_036,Mizraim,CHAR_012,Ham,family,yes
CHAR_036,Mizraim,CHAR_069,Sabtah,faction-tie,yes
CHAR_036,Mizraim,CHAR_926,Marna of Lands,faction-tie,yes
CHAR_036,Mizraim,CHAR_081,Sidon,faction-tie,yes
CHAR_036,Mizraim,CHAR_080,Caphtorim,faction-tie,yes
CHAR_036,Mizraim,CHAR_084,The Amorite,faction-tie,yes
CHAR_036,Mizraim,CHAR_070,Raamah,faction-tie,yes
CHAR_036,Mizraim,CHAR_046,Serug,follows,no
CHAR_036,Mizraim,CHAR_040,Arphaxad,follows,no
CHAR_036,Mizraim,CHAR_062,Togarmah,acquaintance,yes
CHAR_037,Put,CHAR_012,Ham,family,yes
CHAR_037,Put,CHAR_073,Dedan,faction-tie,yes
CHAR_037,Put,CHAR_089,The Arvadite,faction-tie,yes
CHAR_037,Put,CHAR_038,Canaan,faction-tie,yes
CHAR_037,Put,CHAR_040,Arphaxad,follows,no
CHAR_037,Put,CHAR_042,Eber,follows,no
CHAR_037,Put,CHAR_046,Serug,follows,no
CHAR_037,Put,CHAR_060,Ashkenaz,acquaintance,yes
CHAR_037,Put,CHAR_042,Eber,acquaintance,yes
CHAR_037,Put,CHAR_108,Abimael,acquaintance,yes
CHAR_038,Canaan,CHAR_012,Ham,family,yes
CHAR_038,Canaan,CHAR_088,The Sinite,faction-tie,yes
CHAR_038,Canaan,CHAR_084,The Amorite,faction-tie,yes
CHAR_038,Canaan,CHAR_929,Maven the Gatekeeper,faction-tie,yes
CHAR_038,Canaan,CHAR_073,Dedan,faction-tie,yes
CHAR_038,Canaan,CHAR_047,Nahor (Elder),follows,no
CHAR_038,Canaan,CHAR_046,Serug,follows,no
CHAR_038,Canaan,CHAR_041,Shelah,follows,no
CHAR_038,Canaan,CHAR_934,Nima of Settlements,acquaintance,yes
CHAR_039,Nimrod,CHAR_942,Resed the Jar-maker,faction-tie,yes
CHAR_039,Nimrod,CHAR_943,Lemia of Babel,faction-tie,yes
CHAR_039,Nimrod,CHAR_938,Avira of Shinar,faction-tie,yes
CHAR_039,Nimrod,CHAR_945,Bereth of Plain,faction-tie,yes
CHAR_039,Nimrod,CHAR_043,Peleg,follows,no
CHAR_039,Nimrod,CHAR_939,Tamla of Plain,acquaintance,yes
CHAR_040,Arphaxad,CHAR_092,Elam,faction-tie,yes
CHAR_040,Arphaxad,CHAR_110,Ophir,faction-tie,yes
CHAR_040,Arphaxad,CHAR_921,Kemen of Foothills,faction-tie,yes
CHAR_040,Arphaxad,CHAR_045,Reu,faction-tie,yes
CHAR_040,Arphaxad,CHAR_042,Eber,faction-tie,yes
CHAR_040,Arphaxad,CHAR_047,Nahor (Elder),follows,no
CHAR_040,Arphaxad,CHAR_042,Eber,follows,no
CHAR_040,Arphaxad,CHAR_046,Serug,follows,no
CHAR_040,Arphaxad,CHAR_045,Reu,follows,no
CHAR_040,Arphaxad,CHAR_078,Pathrusim,acquaintance,yes
CHAR_041,Shelah,CHAR_934,Nima of Settlements,faction-tie,yes
CHAR_041,Shelah,CHAR_047,Nahor (Elder),faction-tie,yes
CHAR_041,Shelah,CHAR_936,Yishma the Sower,faction-tie,yes
CHAR_041,Shelah,CHAR_046,Serug,follows,no
CHAR_041,Shelah,CHAR_045,Reu,follows,no
CHAR_041,Shelah,CHAR_935,Maven,acquaintance,yes
CHAR_042,Eber,CHAR_101,Sheleph,faction-tie,yes
CHAR_042,Eber,CHAR_099,Mash,faction-tie,yes
CHAR_042,Eber,CHAR_100,Almodad,faction-tie,yes
CHAR_042,Eber,CHAR_923,Geram of Foothills,faction-tie,yes
CHAR_042,Eber,CHAR_927,Yola of Foothills,faction-tie,yes
CHAR_042,Eber,CHAR_040,Arphaxad,follows,no
CHAR_042,Eber,CHAR_046,Serug,follows,no
CHAR_042,Eber,CHAR_045,Reu,follows,no
CHAR_042,Eber,CHAR_929,Maven the Gatekeeper,acquaintance,yes
CHAR_042,Eber,CHAR_034,Javan,acquaintance,yes
CHAR_043,Peleg,CHAR_939,Tamla of Plain,faction-tie,yes
CHAR_043,Peleg,CHAR_941,Tibel the Hunter,faction-tie,yes
CHAR_043,Peleg,CHAR_944,Salem of Babel,faction-tie,yes
CHAR_043,Peleg,CHAR_940,Hanel of Babel,faction-tie,yes
CHAR_043,Peleg,CHAR_039,Nimrod,follows,no
CHAR_043,Peleg,CHAR_942,Resed the Jar-maker,acquaintance,yes
CHAR_043,Peleg,CHAR_938,Avira of Shinar,acquaintance,yes
CHAR_043,Peleg,CHAR_039,Nimrod,acquaintance,yes
CHAR_044,Joktan,CHAR_045,Reu,faction-tie,yes
CHAR_044,Joktan,CHAR_927,Yola of Foothills,faction-tie,yes
CHAR_044,Joktan,CHAR_103,Jerah,faction-tie,yes
CHAR_044,Joktan,CHAR_107,Obal,faction-tie,yes
CHAR_044,Joktan,CHAR_936,Yishma the Sower,faction-tie,yes
CHAR_044,Joktan,CHAR_108,Abimael,faction-tie,yes
CHAR_044,Joktan,CHAR_047,Nahor (Elder),follows,no
CHAR_044,Joktan,CHAR_045,Reu,follows,no
CHAR_044,Joktan,CHAR_922,Elnai the Fowler,acquaintance,yes
CHAR_044,Joktan,CHAR_082,Heth,acquaintance,yes
CHAR_045,Reu,CHAR_923,Geram of Foothills,faction-tie,yes
CHAR_045,Reu,CHAR_093,Asshur,faction-tie,yes
CHAR_045,Reu,CHAR_098,Gether,faction-tie,yes
CHAR_045,Reu,CHAR_105,Uzal,faction-tie,yes
CHAR_045,Reu,CHAR_047,Nahor (Elder),faction-tie,yes
CHAR_045,Reu,CHAR_040,Arphaxad,follows,no
CHAR_045,Reu,CHAR_042,Eber,follows,no
CHAR_045,Reu,CHAR_041,Shelah,follows,no
CHAR_045,Reu,CHAR_932,Naava of Lands,acquaintance,yes
CHAR_046,Serug,CHAR_103,Jerah,faction-tie,yes
CHAR_046,Serug,CHAR_110,Ophir,faction-tie,yes
CHAR_046,Serug,CHAR_099,Mash,faction-tie,yes
CHAR_046,Serug,CHAR_923,Geram of Foothills,faction-tie,yes
CHAR_046,Serug,CHAR_925,Tomer the Brickmaker,faction-tie,yes
CHAR_046,Serug,CHAR_092,Elam,faction-tie,yes
CHAR_046,Serug,CHAR_047,Nahor (Elder),follows,no
CHAR_046,Serug,CHAR_040,Arphaxad,follows,no
CHAR_046,Serug,CHAR_926,Marna of Lands,acquaintance,yes
CHAR_047,Nahor (Elder),CHAR_109,Sheba (Joktan),faction-tie,yes
CHAR_047,Nahor (Elder),CHAR_094,Lud,faction-tie,yes
CHAR_047,Nahor (Elder),CHAR_934,Nima of Settlements,faction-tie,yes
CHAR_047,Nahor (Elder),CHAR_103,Jerah,faction-tie,yes
CHAR_047,Nahor (Elder),CHAR_093,Asshur,faction-tie,yes
CHAR_047,Nahor (Elder),CHAR_042,Eber,follows,no
CHAR_047,Nahor (Elder),CHAR_041,Shelah,follows,no
CHAR_047,Nahor (Elder),CHAR_045,Reu,follows,no
CHAR_047,Nahor (Elder),CHAR_046,Serug,follows,no
CHAR_047,Nahor (Elder),CHAR_033,Magog,acquaintance,yes
CHAR_047,Nahor (Elder),CHAR_059,Tiras,acquaintance,yes
CHAR_048,Terah,CHAR_047,Nahor (Elder),family,yes
CHAR_048,Terah,CHAR_049,Abram,family,yes
CHAR_048,Terah,CHAR_050,Nahor,family,yes
CHAR_048,Terah,CHAR_051,Haran,family,yes
CHAR_048,Terah,CHAR_052,Sarai,faction-tie,yes
CHAR_048,Terah,CHAR_054,Milcah,faction-tie,yes
CHAR_048,Terah,CHAR_055,Iscah,faction-tie,yes
CHAR_048,Terah,CHAR_049,Abram,follows,no
CHAR_048,Terah,CHAR_052,Sarai,follows,no
CHAR_048,Terah,CHAR_053,Lot,follows,no
CHAR_048,Terah,CHAR_125,Isaac,follows,no
CHAR_048,Terah,CHAR_127,Rebekah,follows,no
CHAR_048,Terah,CHAR_170,Esau,follows,no
CHAR_048,Terah,CHAR_171,Jacob,follows,no
CHAR_048,Terah,CHAR_172,Leah,follows,no
CHAR_048,Terah,CHAR_173,Rachel,follows,no
CHAR_048,Terah,CHAR_187,Joseph,follows,no
CHAR_048,Terah,CHAR_219,Pharaoh,follows,no
CHAR_048,Terah,CHAR_522,Job,follows,no
CHAR_048,Terah,CHAR_181,Naphtali,follows,no
CHAR_048,Terah,CHAR_115,Eliezer of Damascus,follows,no
CHAR_048,Terah,CHAR_183,Asher,follows,no
CHAR_048,Terah,CHAR_953,Eliora the Vinedresser,acquaintance,yes
CHAR_048,Terah,CHAR_132,Medan,acquaintance,yes
CHAR_049,Abram,CHAR_050,Nahor,family,yes
CHAR_049,Abram,CHAR_051,Haran,family,yes
CHAR_049,Abram,CHAR_053,Lot,family,yes
CHAR_049,Abram,CHAR_052,Sarai,spouse,yes
CHAR_049,Abram,CHAR_052,Sarai,faction-tie,yes
CHAR_049,Abram,CHAR_051,Haran,faction-tie,yes
CHAR_049,Abram,CHAR_048,Terah,faction-tie,yes
CHAR_049,Abram,CHAR_054,Milcah,faction-tie,yes
CHAR_049,Abram,CHAR_053,Lot,faction-tie,yes
CHAR_049,Abram,CHAR_052,Sarai,follows,no
CHAR_049,Abram,CHAR_053,Lot,follows,no
CHAR_049,Abram,CHAR_125,Isaac,follows,no
CHAR_049,Abram,CHAR_127,Rebekah,follows,no
CHAR_049,Abram,CHAR_171,Jacob,follows,no
CHAR_049,Abram,CHAR_172,Leah,follows,no
CHAR_049,Abram,CHAR_173,Rachel,follows,no
CHAR_049,Abram,CHAR_179,Judah,follows,no
CHAR_049,Abram,CHAR_187,Joseph,follows,no
CHAR_049,Abram,CHAR_219,Pharaoh,follows,no
CHAR_049,Abram,CHAR_522,Job,follows,no
CHAR_049,Abram,CHAR_201,Eliphaz,follows,no
CHAR_049,Abram,CHAR_136,Moab,follows,no
CHAR_049,Abram,CHAR_523,Job's Wife,follows,no
CHAR_049,Abram,CHAR_125,Isaac,acquaintance,yes
CHAR_050,Nahor,CHAR_051,Haran,family,yes
CHAR_050,Nahor,CHAR_054,Milcah,spouse,yes
CHAR_050,Nahor,CHAR_052,Sarai,faction-tie,yes
CHAR_050,Nahor,CHAR_053,Lot,faction-tie,yes
CHAR_050,Nahor,CHAR_049,Abram,faction-tie,yes
CHAR_050,Nahor,CHAR_051,Haran,faction-tie,yes
CHAR_050,Nahor,CHAR_054,Milcah,faction-tie,yes
CHAR_050,Nahor,CHAR_048,Terah,faction-tie,yes
CHAR_050,Nahor,CHAR_052,Sarai,follows,no
CHAR_050,Nahor,CHAR_053,Lot,follows,no
CHAR_050,Nahor,CHAR_125,Isaac,follows,no
CHAR_050,Nahor,CHAR_127,Rebekah,follows,no
CHAR_050,Nahor,CHAR_170,Esau,follows,no
CHAR_050,Nahor,CHAR_171,Jacob,follows,no
CHAR_050,Nahor,CHAR_172,Leah,follows,no
CHAR_050,Nahor,CHAR_173,Rachel,follows,no
CHAR_050,Nahor,CHAR_179,Judah,follows,no
CHAR_050,Nahor,CHAR_187,Joseph,follows,no
CHAR_050,Nahor,CHAR_219,Pharaoh,follows,no
CHAR_050,Nahor,CHAR_522,Job,follows,no
CHAR_050,Nahor,CHAR_129,Keturah,follows,no
CHAR_050,Nahor,CHAR_115,Eliezer of Damascus,follows,no
CHAR_050,Nahor,CHAR_137,Ben-Ammi,follows,no
CHAR_050,Nahor,CHAR_191,Shechem,follows,no
CHAR_050,Nahor,CHAR_676,Geran,acquaintance,yes
CHAR_050,Nahor,CHAR_169,Lot's Wife,acquaintance,yes
CHAR_051,Haran,CHAR_053,Lot,family,yes
CHAR_051,Haran,CHAR_054,Milcah,family,yes
CHAR_051,Haran,CHAR_055,Iscah,family,yes
CHAR_051,Haran,CHAR_052,Sarai,faction-tie,yes
CHAR_051,Haran,CHAR_054,Milcah,faction-tie,yes
CHAR_051,Haran,CHAR_055,Iscah,faction-tie,yes
CHAR_051,Haran,CHAR_048,Terah,faction-tie,yes
CHAR_051,Haran,CHAR_049,Abram,follows,no
CHAR_051,Haran,CHAR_052,Sarai,follows,no
CHAR_051,Haran,CHAR_053,Lot,follows,no
CHAR_051,Haran,CHAR_125,Isaac,follows,no
CHAR_051,Haran,CHAR_127,Rebekah,follows,no
CHAR_051,Haran,CHAR_170,Esau,follows,no
CHAR_051,Haran,CHAR_171,Jacob,follows,no
CHAR_051,Haran,CHAR_172,Leah,follows,no
CHAR_051,Haran,CHAR_173,Rachel,follows,no
CHAR_051,Haran,CHAR_179,Judah,follows,no
CHAR_051,Haran,CHAR_187,Joseph,follows,no
CHAR_051,Haran,CHAR_219,Pharaoh,follows,no
CHAR_051,Haran,CHAR_522,Job,follows,no
CHAR_051,Haran,CHAR_190,Hamor,follows,no
CHAR_051,Haran,CHAR_174,Bilhah,follows,no
CHAR_051,Haran,CHAR_205,Korah,acquaintance,yes
CHAR_051,Haran,CHAR_145,Dumah,acquaintance,yes
CHAR_051,Haran,CHAR_978,Kemen of Hebron,acquaintance,yes
CHAR_052,Sarai,CHAR_048,Terah,family,yes
CHAR_052,Sarai,CHAR_049,Abram,follows,no
CHAR_052,Sarai,CHAR_053,Lot,follows,no
CHAR_052,Sarai,CHAR_127,Rebekah,follows,no
CHAR_052,Sarai,CHAR_170,Esau,follows,no
CHAR_052,Sarai,CHAR_171,Jacob,follows,no
CHAR_052,Sarai,CHAR_172,Leah,follows,no
CHAR_052,Sarai,CHAR_173,Rachel,follows,no
CHAR_052,Sarai,CHAR_187,Joseph,follows,no
CHAR_052,Sarai,CHAR_219,Pharaoh,follows,no
CHAR_052,Sarai,CHAR_522,Job,follows,no
CHAR_052,Sarai,CHAR_191,Shechem,follows,no
CHAR_052,Sarai,CHAR_186,Dinah,follows,no
CHAR_052,Sarai,CHAR_185,Zebulun,follows,no
CHAR_052,Sarai,CHAR_140,Nebaioth,acquaintance,yes
CHAR_053,Lot,CHAR_055,Iscah,faction-tie,yes
CHAR_053,Lot,CHAR_052,Sarai,faction-tie,yes
CHAR_053,Lot,CHAR_048,Terah,faction-tie,yes
CHAR_053,Lot,CHAR_052,Sarai,follows,no
CHAR_053,Lot,CHAR_125,Isaac,follows,no
CHAR_053,Lot,CHAR_127,Rebekah,follows,no
CHAR_053,Lot,CHAR_170,Esau,follows,no
CHAR_053,Lot,CHAR_171,Jacob,follows,no
CHAR_053,Lot,CHAR_172,Leah,follows,no
CHAR_053,Lot,CHAR_173,Rachel,follows,no
CHAR_053,Lot,CHAR_179,Judah,follows,no
CHAR_053,Lot,CHAR_219,Pharaoh,follows,no
CHAR_053,Lot,CHAR_522,Job,follows,no
CHAR_053,Lot,CHAR_220,Chief Cupbearer,follows,no
CHAR_053,Lot,CHAR_167,Ephron the Hittite,follows,no
CHAR_053,Lot,CHAR_965,Nira,acquaintance,yes
CHAR_053,Lot,CHAR_224,Manasseh,acquaintance,yes
CHAR_053,Lot,CHAR_981,Gader the Fuller,acquaintance,yes
CHAR_054,Milcah,CHAR_055,Iscah,faction-tie,yes
CHAR_054,Milcah,CHAR_049,Abram,follows,no
CHAR_054,Milcah,CHAR_052,Sarai,follows,no
CHAR_054,Milcah,CHAR_053,Lot,follows,no
CHAR_054,Milcah,CHAR_125,Isaac,follows,no
CHAR_054,Milcah,CHAR_127,Rebekah,follows,no
CHAR_054,Milcah,CHAR_170,Esau,follows,no
CHAR_054,Milcah,CHAR_171,Jacob,follows,no
CHAR_054,Milcah,CHAR_172,Leah,follows,no
CHAR_054,Milcah,CHAR_179,Judah,follows,no
CHAR_054,Milcah,CHAR_219,Pharaoh,follows,no
CHAR_054,Milcah,CHAR_522,Job,follows,no
CHAR_054,Milcah,CHAR_050,Nahor,follows,no
CHAR_054,Milcah,CHAR_183,Asher,follows,no
CHAR_054,Milcah,CHAR_969,Riba of Negev,acquaintance,yes
CHAR_054,Milcah,CHAR_191,Shechem,acquaintance,yes
CHAR_054,Milcah,CHAR_127,Rebekah,acquaintance,yes
CHAR_055,Iscah,CHAR_049,Abram,faction-tie,yes
CHAR_055,Iscah,CHAR_049,Abram,follows,no
CHAR_055,Iscah,CHAR_052,Sarai,follows,no
CHAR_055,Iscah,CHAR_053,Lot,follows,no
CHAR_055,Iscah,CHAR_125,Isaac,follows,no
CHAR_055,Iscah,CHAR_127,Rebekah,follows,no
CHAR_055,Iscah,CHAR_170,Esau,follows,no
CHAR_055,Iscah,CHAR_171,Jacob,follows,no
CHAR_055,Iscah,CHAR_172,Leah,follows,no
CHAR_055,Iscah,CHAR_173,Rachel,follows,no
CHAR_055,Iscah,CHAR_179,Judah,follows,no
CHAR_055,Iscah,CHAR_187,Joseph,follows,no
CHAR_055,Iscah,CHAR_219,Pharaoh,follows,no
CHAR_055,Iscah,CHAR_522,Job,follows,no
CHAR_055,Iscah,CHAR_133,Midian,follows,no
CHAR_055,Iscah,CHAR_175,Zilpah,follows,no
CHAR_055,Iscah,CHAR_526,Zophar the Naamathite,follows,no
CHAR_055,Iscah,CHAR_172,Leah,acquaintance,yes
CHAR_056,Madai,CHAR_013,Japheth,family,yes
CHAR_056,Madai,CHAR_061,Riphath,faction-tie,yes
CHAR_056,Madai,CHAR_062,Togarmah,faction-tie,yes
CHAR_056,Madai,CHAR_063,Elishah,faction-tie,yes
CHAR_056,Madai,CHAR_057,Tubal,faction-tie,yes
CHAR_056,Madai,CHAR_928,Selem of Lands,faction-tie,yes
CHAR_056,Madai,CHAR_932,Naava of Lands,faction-tie,yes
CHAR_056,Madai,CHAR_041,Shelah,follows,no
CHAR_056,Madai,CHAR_045,Reu,follows,no
CHAR_056,Madai,CHAR_044,Joktan,acquaintance,yes
CHAR_056,Madai,CHAR_074,Ludim,acquaintance,yes
CHAR_057,Tubal,CHAR_013,Japheth,family,yes
CHAR_057,Tubal,CHAR_033,Magog,faction-tie,yes
CHAR_057,Tubal,CHAR_060,Ashkenaz,faction-tie,yes
CHAR_057,Tubal,CHAR_058,Meshech,faction-tie,yes
CHAR_057,Tubal,CHAR_919,Lirat of Shinar,faction-tie,yes
CHAR_057,Tubal,CHAR_932,Naava of Lands,faction-tie,yes
CHAR_057,Tubal,CHAR_040,Arphaxad,follows,no
CHAR_057,Tubal,CHAR_041,Shelah,follows,no
CHAR_057,Tubal,CHAR_045,Reu,follows,no
CHAR_057,Tubal,CHAR_046,Serug,follows,no
CHAR_057,Tubal,CHAR_096,Uz,acquaintance,yes
CHAR_057,Tubal,CHAR_070,Raamah,acquaintance,yes
CHAR_057,Tubal,CHAR_047,Nahor (Elder),acquaintance,yes
CHAR_058,Meshech,CHAR_013,Japheth,family,yes
CHAR_058,Meshech,CHAR_064,Tarshish,faction-tie,yes
CHAR_058,Meshech,CHAR_060,Ashkenaz,faction-tie,yes
CHAR_058,Meshech,CHAR_059,Tiras,faction-tie,yes
CHAR_058,Meshech,CHAR_931,Maon the Trader,faction-tie,yes
CHAR_058,Meshech,CHAR_045,Reu,follows,no
CHAR_058,Meshech,CHAR_040,Arphaxad,follows,no
CHAR_058,Meshech,CHAR_042,Eber,follows,no
CHAR_058,Meshech,CHAR_047,Nahor (Elder),follows,no
CHAR_058,Meshech,CHAR_104,Hadoram,acquaintance,yes
CHAR_058,Meshech,CHAR_103,Jerah,acquaintance,yes
CHAR_058,Meshech,CHAR_098,Gether,acquaintance,yes
CHAR_059,Tiras,CHAR_013,Japheth,family,yes
CHAR_059,Tiras,CHAR_056,Madai,faction-tie,yes
CHAR_059,Tiras,CHAR_032,Gomer,faction-tie,yes
CHAR_059,Tiras,CHAR_062,Togarmah,faction-tie,yes
CHAR_059,Tiras,CHAR_033,Magog,faction-tie,yes
CHAR_059,Tiras,CHAR_045,Reu,follows,no
CHAR_059,Tiras,CHAR_040,Arphaxad,follows,no
CHAR_059,Tiras,CHAR_041,Shelah,follows,no
CHAR_059,Tiras,CHAR_101,Sheleph,acquaintance,yes
CHAR_059,Tiras,CHAR_095,Aram,acquaintance,yes
CHAR_060,Ashkenaz,CHAR_032,Gomer,family,yes
CHAR_060,Ashkenaz,CHAR_034,Javan,faction-tie,yes
CHAR_060,Ashkenaz,CHAR_033,Magog,faction-tie,yes
CHAR_060,Ashkenaz,CHAR_928,Selem of Lands,faction-tie,yes
CHAR_060,Ashkenaz,CHAR_059,Tiras,faction-tie,yes
CHAR_060,Ashkenaz,CHAR_065,Kittim,faction-tie,yes
CHAR_060,Ashkenaz,CHAR_062,Togarmah,faction-tie,yes
CHAR_060,Ashkenaz,CHAR_041,Shelah,follows,no
CHAR_060,Ashkenaz,CHAR_042,Eber,follows,no
CHAR_060,Ashkenaz,CHAR_046,Serug,follows,no
CHAR_060,Ashkenaz,CHAR_923,Geram of Foothills,acquaintance,yes
CHAR_060,Ashkenaz,CHAR_038,Canaan,acquaintance,yes
CHAR_060,Ashkenaz,CHAR_108,Abimael,acquaintance,yes
CHAR_061,Riphath,CHAR_032,Gomer,family,yes
CHAR_061,Riphath,CHAR_066,Dodanim,faction-tie,yes
CHAR_061,Riphath,CHAR_033,Magog,faction-tie,yes
CHAR_061,Riphath,CHAR_937,Hesran of Foothills,faction-tie,yes
CHAR_061,Riphath,CHAR_935,Maven,faction-tie,yes
CHAR_061,Riphath,CHAR_040,Arphaxad,follows,no
CHAR_061,Riphath,CHAR_047,Nahor (Elder),follows,no
CHAR_061,Riphath,CHAR_042,Eber,follows,no
CHAR_061,Riphath,CHAR_045,Reu,acquaintance,yes
CHAR_062,Togarmah,CHAR_032,Gomer,family,yes
CHAR_062,Togarmah,CHAR_065,Kittim,faction-tie,yes
CHAR_062,Togarmah,CHAR_061,Riphath,faction-tie,yes
CHAR_062,Togarmah,CHAR_064,Tarshish,faction-tie,yes
CHAR_062,Togarmah,CHAR_935,Maven,faction-tie,yes
CHAR_062,Togarmah,CHAR_047,Nahor (Elder),follows,no
CHAR_062,Togarmah,CHAR_042,Eber,follows,no
CHAR_062,Togarmah,CHAR_046,Serug,follows,no
CHAR_062,Togarmah,CHAR_041,Shelah,follows,no
CHAR_062,Togarmah,CHAR_045,Reu,acquaintance,yes
CHAR_063,Elishah,CHAR_034,Javan,family,yes
CHAR_063,Elishah,CHAR_060,Ashkenaz,faction-tie,yes
CHAR_063,Elishah,CHAR_928,Selem of Lands,faction-tie,yes
CHAR_063,Elishah,CHAR_045,Reu,follows,no
CHAR_063,Elishah,CHAR_047,Nahor (Elder),follows,no
CHAR_063,Elishah,CHAR_042,Eber,follows,no
CHAR_063,Elishah,CHAR_041,Shelah,follows,no
CHAR_063,Elishah,CHAR_072,Sheba (Raamah),acquaintance,yes
CHAR_063,Elishah,CHAR_926,Marna of Lands,acquaintance,yes
CHAR_064,Tarshish,CHAR_034,Javan,family,yes
CHAR_064,Tarshish,CHAR_057,Tubal,faction-tie,yes
CHAR_064,Tarshish,CHAR_060,Ashkenaz,faction-tie,yes
CHAR_064,Tarshish,CHAR_042,Eber,follows,no
CHAR_064,Tarshish,CHAR_045,Reu,follows,no
CHAR_064,Tarshish,CHAR_047,Nahor (Elder),follows,no
CHAR_064,Tarshish,CHAR_047,Nahor (Elder),acquaintance,yes
CHAR_064,Tarshish,CHAR_929,Maven the Gatekeeper,acquaintance,yes
CHAR_064,Tarshish,CHAR_081,Sidon,acquaintance,yes
CHAR_065,Kittim,CHAR_034,Javan,family,yes
CHAR_065,Kittim,CHAR_058,Meshech,faction-tie,yes
CHAR_065,Kittim,CHAR_919,Lirat of Shinar,faction-tie,yes
CHAR_065,Kittim,CHAR_034,Javan,faction-tie,yes
CHAR_065,Kittim,CHAR_033,Magog,faction-tie,yes
CHAR_065,Kittim,CHAR_935,Maven,faction-tie,yes
CHAR_065,Kittim,CHAR_046,Serug,follows,no
CHAR_065,Kittim,CHAR_042,Eber,follows,no
CHAR_065,Kittim,CHAR_041,Shelah,follows,no
CHAR_065,Kittim,CHAR_045,Reu,follows,no
CHAR_065,Kittim,CHAR_046,Serug,acquaintance,yes
CHAR_066,Dodanim,CHAR_034,Javan,family,yes
CHAR_066,Dodanim,CHAR_937,Hesran of Foothills,faction-tie,yes
CHAR_066,Dodanim,CHAR_034,Javan,faction-tie,yes
CHAR_066,Dodanim,CHAR_059,Tiras,faction-tie,yes
CHAR_066,Dodanim,CHAR_056,Madai,faction-tie,yes
CHAR_066,Dodanim,CHAR_919,Lirat of Shinar,faction-tie,yes
CHAR_066,Dodanim,CHAR_047,Nahor (Elder),follows,no
CHAR_066,Dodanim,CHAR_045,Reu,follows,no
CHAR_066,Dodanim,CHAR_041,Shelah,follows,no
CHAR_066,Dodanim,CHAR_073,Dedan,acquaintance,yes
CHAR_067,Seba,CHAR_035,Cush,family,yes
CHAR_067,Seba,CHAR_924,Shuli of Lands,faction-tie,yes
CHAR_067,Seba,CHAR_079,Casluhim,faction-tie,yes
CHAR_067,Seba,CHAR_071,Sabteca,faction-tie,yes
CHAR_067,Seba,CHAR_088,The Sinite,faction-tie,yes
CHAR_067,Seba,CHAR_090,The Zemarite,faction-tie,yes
CHAR_067,Seba,CHAR_073,Dedan,faction-tie,yes
CHAR_067,Seba,CHAR_042,Eber,follows,no
CHAR_067,Seba,CHAR_046,Serug,follows,no
CHAR_067,Seba,CHAR_047,Nahor (Elder),follows,no
CHAR_067,Seba,CHAR_062,Togarmah,acquaintance,yes
CHAR_067,Seba,CHAR_925,Tomer the Brickmaker,acquaintance,yes
CHAR_068,Havilah (Cush),CHAR_035,Cush,family,yes
CHAR_068,Havilah (Cush),CHAR_076,Lehabim,faction-tie,yes
CHAR_068,Havilah (Cush),CHAR_920,Yardena of Foothills,faction-tie,yes
CHAR_068,Havilah (Cush),CHAR_079,Casluhim,faction-tie,yes
CHAR_068,Havilah (Cush),CHAR_075,Anamim,faction-tie,yes
CHAR_068,Havilah (Cush),CHAR_073,Dedan,faction-tie,yes
CHAR_068,Havilah (Cush),CHAR_046,Serug,follows,no
CHAR_068,Havilah (Cush),CHAR_041,Shelah,follows,no
CHAR_068,Havilah (Cush),CHAR_042,Eber,follows,no
CHAR_068,Havilah (Cush),CHAR_096,Uz,acquaintance,yes
CHAR_069,Sabtah,CHAR_035,Cush,family,yes
CHAR_069,Sabtah,CHAR_079,Casluhim,faction-tie,yes
CHAR_069,Sabtah,CHAR_930,Drusa of Lands,faction-tie,yes
CHAR_069,Sabtah,CHAR_933,Olem the Potter,faction-tie,yes
CHAR_069,Sabtah,CHAR_078,Pathrusim,faction-tie,yes
CHAR_069,Sabtah,CHAR_070,Raamah,faction-tie,yes
CHAR_069,Sabtah,CHAR_045,Reu,follows,no
CHAR_069,Sabtah,CHAR_040,Arphaxad,follows,no
CHAR_069,Sabtah,CHAR_046,Serug,follows,no
CHAR_069,Sabtah,CHAR_047,Nahor (Elder),follows,no
CHAR_069,Sabtah,CHAR_934,Nima of Settlements,acquaintance,yes
CHAR_069,Sabtah,CHAR_060,Ashkenaz,acquaintance,yes
CHAR_070,Raamah,CHAR_035,Cush,family,yes
CHAR_070,Raamah,CHAR_087,The Arkite,faction-tie,yes
CHAR_070,Raamah,CHAR_037,Put,faction-tie,yes
CHAR_070,Raamah,CHAR_082,Heth,faction-tie,yes
CHAR_070,Raamah,CHAR_071,Sabteca,faction-tie,yes
CHAR_070,Raamah,CHAR_038,Canaan,faction-tie,yes
CHAR_070,Raamah,CHAR_046,Serug,follows,no
CHAR_070,Raamah,CHAR_047,Nahor (Elder),follows,no
CHAR_070,Raamah,CHAR_041,Shelah,acquaintance,yes
CHAR_071,Sabteca,CHAR_035,Cush,family,yes
CHAR_071,Sabteca,CHAR_930,Drusa of Lands,faction-tie,yes
CHAR_071,Sabteca,CHAR_075,Anamim,faction-tie,yes
CHAR_071,Sabteca,CHAR_920,Yardena of Foothills,faction-tie,yes
